schemaVersion,recordType,source_name,source_url,entityName,employeeCount,collectedAt
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/inevitable-tech,Inevitable Tech,80,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/product-hunt,Product Hunt,18,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/medxt,MedXT,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/tellfi,TellFi,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/simperium,Simperium,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/hoverchat,HoverChat,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/fetch,Fetch,24,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/insoshi,Insoshi,0,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/sphere-secure-workspace,Sphere Secure Workspace,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/the-human-utility,The Human Utility,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/assembled,Assembled,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/testmunk,Testmunk,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/logiblock,Logiblock,0,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/willing,Willing,10,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/joberator,Joberator,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/mbx,MBX,150,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/yumdots,YumDots,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/lendedu,LendEDU,10,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/slinkset,Slinkset,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/auro-robotics,Auro Robotics,0,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/one-degree,One Degree,14,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/luminist-labs,Luminist Labs,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/superside,Superside,850,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/bitsample,BitSample,0,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/drip-capital,Drip Capital,280,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/spotangels,SpotAngels,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/zeitview,Zeitview,200,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/talkable,Talkable,76,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/bankjoy,Bankjoy,60,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/trigger,Trigger,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/circle-medical,Circle Medical,235,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/meter-feeder,Meter Feeder,4,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/arc,Arc,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/seva-coffee,Seva Coffee,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/habit-labs,Habit Labs,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/songkick,Songkick,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/yumbin,Yumbin,0,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/braintripping,BrainTripping,1,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/wefunder,Wefunder,35,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/binary-thumb,Grid,0,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/nextravel,NexTravel,17,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/snaptalent,Snaptalent,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/beetailer,Beetailer,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/movity,Movity,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/landed,Landed,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/theorem,Theorem,34,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/swiftype,Swiftype,50,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/padmapper,PadMapper,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/mimir,Mimir,8,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/markupwand,Markupwand,3,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/dropbox,Dropbox,4000,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/givemetap,GiveMeTap,1,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/semantics3,Semantics3,25,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/liftigniter,Liftigniter,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/zpredicta,zPREDICTA,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/demandsphere,DemandSphere,40,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/level-frames,Level Frames,5,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/sparkgift,SparkGift,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/etacts,Etacts,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/data-marketplace,Data Marketplace,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/groupahead,GroupAhead,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/piinpoint,PiinPoint,20,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/blue-frog-gaming,Blue Frog Gaming,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/prophecy-sciences,Prophecy Sciences,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/meadow,Meadow,14,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/lvl6,LVL6,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/chirply,Chirply,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/stacklead,StackLead,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/klarismo,Klarismo,10,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/anylist,AnyList,3,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/disqus,Disqus,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/eventjoy,Eventjoy,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/constructvr,ConstructVR,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/grubmarket,GrubMarket,4548,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/pipelinedb,PipelineDB,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/farmlogs,FarmLogs,5,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/wevorce,Wevorce,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/brushes,Brushes,0,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/redcarpetup,RedCarpetUp,100,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/easel,Easel,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/numerion-labs,Numerion Labs,67,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/povio,Povio,250,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/clever,Clever,210,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/tipjoy,Tipjoy,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/airware,Airware,51,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/markhor,Markhor,5,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/99dresses,99dresses,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/shape-shapescale,Shape (ShapeScale),7,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/gantto,Gantto,0,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/framebase,Framebase,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/scentbird,Scentbird,165,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/infoharmoni,Infoharmoni,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/cyberfend,CyberFend,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/pushbullet,Pushbullet,3,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/hiptype,Hiptype,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/outbound,Outbound,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/zeplin,Zeplin,140,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/mrelief,mRelief,12,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/mineralsoft,MineralSoft,35,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/homejoy,Homejoy,201,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/higherme,HigherMe,45,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/goldbelly,Goldbelly,125,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/filestack,FileStack,50,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/notifo,Notifo,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/locent,Locent,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/airshared,Airshared,0,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/urx,URX,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/authy,Authy,201,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/teespring,Teespring,201,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/dabble,Dabble,3,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/cheddar,Cheddar,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/microhealth,Microhealth,10,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/jeugene,jEugene,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/eligible,Eligible,,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/userfox,Userfox,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/leada,Leada,1,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/listia,Listia,6,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/nextop,Nextop,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/rocketrip,Rocketrip,68,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/pigeonly,Pigeonly,40,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/collections,Collections,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/circuithub,CircuitHub,58,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/reduced-energy-microsystems,Reduced Energy Microsystems,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/bistrobot,Bistrobot,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/ohm,Ohm,0,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/stripe,Stripe,7000,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/mixwit,Mixwit,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/function-of-beauty,Function of Beauty,300,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/gazehawk,GazeHawk,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/givecampus,GiveCampus,130,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/worklife,WorkLife,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/shoobs,Shoobs,5,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/labdoor,Labdoor,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/icracked,iCracked,51,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/leftronic,Leftronic,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/zumodrive,ZumoDrive,15,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/per-vices,Per Vices,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/newslabs,Newslabs,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/highlightcam,HighlightCam,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/sketchdeck,SketchDeck,20,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/platzi,Platzi,123,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/asseta,Asseta,4,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/booktrope,Booktrope,51,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/shred-video,Shred Video,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/loom,Loom,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/upbeat,Upbeat,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/barsense,BarSense,0,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/lever,Lever,225,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/teleborder,Teleborder,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/socialpicks,SocialPicks,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/instavest,Instavest,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/standard-treasury,Standard Treasury,0,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/datanitro,DataNitro,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/priime,Priime,3,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/pocketsuite,PocketSuite,30,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/upwave,Upwave,50,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/toymail,Toymail,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/merrymint,MerryMint,1,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/plangrid,PlanGrid,355,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/omniref,Omniref,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/castle,Castle,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/bump,Bump,30,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/pretty-instant,Pretty Instant,3,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/documents-me,Documents.Me,0,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/razorpay,Razorpay,2700,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/flutter,Flutter,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/ijigg-top440,iJigg/Top440,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/wireover,WireOver,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/snapdocs,Snapdocs,285,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/appjet,Appjet,3,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/watsi,Watsi,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/dreamforge,Dreamforge,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/opzi,Opzi,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/stackmachine,StackMachine,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/rescue-forensics,Rescue Forensics,0,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/stylebee,StyleBee,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/shopagram,Shopagram,1,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/stealth-worker,Stealth Worker,5,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/luciq,Luciq (formerly Instabug),250,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/popular-pays,Popular Pays,37,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/solidstage,SolidStage,0,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/7cups,7cups,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/vayable,Vayable,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/motionlead,Motionlead,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/octavewealth,OctaveWealth,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/anywhere-fm,Anywhere.FM,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/directed-edge,Directed Edge,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/dailybooth,DailyBooth,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/kickpay,Kickpay,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/sendhub,SendHub,51,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/moltin,Moltin,32,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/yourmechanic,YourMechanic,115,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/post-fm,Post.fm,0,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/cloudstitch,Cloudstitch,4,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/rethinkdb,RethinkDB,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/bufferbox,BufferBox,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/paperspace,Paperspace,50,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/bloomthat,BloomThat,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/xendit,Xendit,700,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/style-lend,Style Lend,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/futureadvisor,FutureAdvisor,51,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/indinero,inDinero,250,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/rickshaw,Rickshaw,11,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/open-listings,Open Listings,48,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/wepay,WePay,400,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/coreos,CoreOS,150,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/guesty,Guesty,700,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/buildscience,BuildScience,1,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/1000memories,1000Memories,2,2026-08-10T09:46:23.371408+00:00
1.0,STARTUP,ycombinator.com,https://www.ycombinator.com/companies/hipmob,Hipmob,2,2026-08-10T09:46:23.371408+00:00
